customerID,item,amount_usd,date,review,payment
4090,T-shirt,86,8/15/2023,1.1,Cash
4072,Polo Shirt,158,5/7/2023,2.7,Credit Card
4062,Overalls,135,12/2/2022,3.7,Cash
4018,Leggings,124,5/19/2023,2.9,Credit Card
4001,Pants,98,1/27/2023,,Credit Card
4113,Cardigan,149,10/15/2022,1.4,Cash
3966,Gloves,92,10/4/2022,4.2,Credit Card
4109,Kimono,188,7/21/2023,,Credit Card
4003,Umbrella,108,8/1/2023,3.3,Cash
4084,Overalls,115,12/22/2022,2.8,Credit Card
4113,Pants,,9/4/2023,4.8,Cash
3979,Loafers,190,7/1/2023,4.1,Cash
4117,Cardigan,107,2/16/2023,2,Credit Card
4034,Pants,179,3/12/2023,3.4,Cash
4046,Poncho,176,12/11/2022,2.8,Cash
4064,Wallet,136,2/17/2023,2.9,Credit Card
3958,Tank Top,42,11/2/2022,3.1,Credit Card
4099,Dress,161,1/7/2023,4.1,Cash
4017,Loafers,35,12/26/2022,3.1,Cash
4006,Leggings,122,9/28/2023,3.7,Credit Card
3987,Blazer,,11/25/2022,2.3,Credit Card
4092,Trench Coat,13,11/3/2022,3.4,Credit Card
3981,Tank Top,114,4/1/2023,4.3,Cash
4115,Shorts,49,9/20/2023,2.8,Cash
4049,Sneakers,,1/27/2023,,Credit Card
4095,Romper,77,3/20/2023,1.5,Credit Card
4086,Sunglasses,187,4/1/2023,2.5,Cash
4013,Onesie,30,10/7/2022,3.7,Cash
4075,Handbag,182,3/13/2023,2.3,Credit Card
4117,Scarf,107,11/19/2022,4.3,Credit Card
4010,Kimono,170,2/17/2023,1.7,Cash
4027,Cardigan,134,1/17/2023,1.1,Cash
3970,Romper,19,12/12/2022,3.5,Cash
4006,Pajamas,70,11/22/2022,2.4,Cash
3985,Sweater,83,7/26/2023,,Credit Card
3995,Trousers,33,8/25/2023,2,Credit Card
4078,Pants,35,11/24/2022,,Cash
4084,Romper,190,3/4/2023,,Cash
4002,Scarf,123,1/31/2023,3.5,Credit Card
3997,Camisole,,9/8/2023,2.1,Credit Card
3968,Gloves,17,10/27/2022,3.8,Credit Card
3970,Tank Top,,6/23/2023,4.3,Cash
4122,Poncho,85,5/16/2023,3.9,Cash
4050,Sweater,120,6/7/2023,2.8,Cash
4029,Jumpsuit,,7/31/2023,,Credit Card
4010,Hat,154,5/26/2023,1.6,Credit Card
4068,Kimono,56,8/24/2023,3.6,Credit Card
4021,Camisole,,12/12/2022,2.5,Cash
4042,Vest,,2/12/2023,1.3,Cash
4114,Blazer,168,5/28/2023,4,Cash
4073,Wallet,137,8/7/2023,1.1,Cash
3968,Coat,46,12/5/2022,2,Credit Card
3983,Jeans,173,4/11/2023,4.5,Cash
3970,Sun Hat,75,9/21/2023,2.7,Cash
4094,Vest,129,2/7/2023,1.8,Credit Card
4002,Trousers,183,12/8/2022,2.2,Credit Card
3997,Belt,28,12/19/2022,4.4,Credit Card
3964,Umbrella,98,11/18/2022,4.2,Cash
4081,Onesie,86,6/15/2023,2.9,Credit Card
4088,Raincoat,118,7/8/2023,2.7,Credit Card
3986,Tunic,126,1/30/2023,4.1,Cash
3975,Vest,60,9/29/2023,3.7,Credit Card
4017,Vest,133,2/9/2023,4.6,Cash
4070,Jacket,,8/19/2023,2.1,Cash
4108,Flannel Shirt,101,9/12/2023,1.1,Cash
4105,Camisole,189,3/15/2023,1.5,Credit Card
4040,Cardigan,178,9/25/2023,3.4,Cash
4064,Cardigan,12,7/5/2023,2.3,Credit Card
4007,Tank Top,185,11/27/2022,1.1,Cash
4040,Socks,22,7/31/2023,1.3,Credit Card
4015,Tank Top,200,1/2/2023,3.8,Cash
3985,Sun Hat,83,10/5/2022,3.4,Cash
4040,Vest,68,3/5/2023,2.3,Credit Card
4015,Skirt,100,7/6/2023,4.7,Credit Card
3982,Blouse,58,6/6/2023,,Credit Card
4017,Leggings,183,6/11/2023,2.4,Credit Card
4062,Tunic,178,10/23/2022,2.8,Credit Card
4008,Slippers,45,5/10/2023,1.8,Credit Card
4053,Sweater,170,6/11/2023,3.7,Cash
4013,Romper,89,8/22/2023,1.1,Cash
3975,Blazer,18,4/15/2023,4.9,Credit Card
4077,Overalls,197,7/23/2023,3.2,Credit Card
4106,Backpack,,1/11/2023,1.8,Credit Card
4081,Coat,93,1/16/2023,2.5,Credit Card
3970,Sunglasses,54,1/30/2023,2.3,Credit Card
4068,Blouse,148,12/28/2022,1.1,Cash
3994,Bowtie,103,7/30/2023,1.7,Credit Card
4012,Tank Top,79,7/30/2023,2.7,Cash
4113,Onesie,75,7/14/2023,1.1,Credit Card
4073,Cardigan,133,5/10/2023,3.2,Credit Card
4002,Pants,85,4/1/2023,1.9,Cash
4056,Scarf,96,11/19/2022,1.5,Cash
4052,Scarf,129,4/3/2023,4.4,Credit Card
3991,Poncho,46,8/14/2023,,Credit Card
4074,Socks,67,10/31/2022,5,Credit Card
4006,Poncho,195,12/25/2022,1.7,Credit Card
4118,Backpack,111,3/25/2023,4.1,Credit Card
4048,T-shirt,152,5/29/2023,2.6,Cash
4026,Swimsuit,111,7/6/2023,4,Cash
4008,Camisole,,9/7/2023,3.4,Cash
4042,Sunglasses,126,2/27/2023,2.5,Credit Card
3989,Skirt,182,5/11/2023,4.5,Credit Card
3965,Umbrella,107,2/19/2023,4,Credit Card
4102,Pants,105,10/31/2022,3.1,Cash
3972,Pajamas,,6/25/2023,4.4,Cash
4028,Belt,16,3/21/2023,2.9,Cash
3991,Umbrella,153,8/23/2023,2.8,Cash
3985,Coat,166,6/16/2023,1.7,Cash
4076,Sweater,26,4/3/2023,3.1,Cash
4074,Skirt,128,6/28/2023,2.9,Credit Card
4064,Raincoat,87,6/30/2023,4.6,Credit Card
4000,Onesie,39,1/8/2023,3.6,Credit Card
4044,Hat,,7/6/2023,2.6,Cash
4013,Sweater,87,12/28/2022,3.5,Cash
4032,Shorts,39,3/15/2023,3.5,Credit Card
4111,Trench Coat,,9/25/2023,3.4,Cash
3997,Backpack,44,5/13/2023,4.8,Credit Card
4120,Trousers,104,9/30/2023,2,Credit Card
4113,Slippers,200,6/3/2023,2.9,Credit Card
4000,Belt,148,12/10/2022,,Cash
4104,Pants,200,4/27/2023,4,Credit Card
4098,Handbag,116,12/29/2022,3.6,Credit Card
4015,Camisole,135,10/11/2022,4.5,Credit Card
3979,Vest,81,6/19/2023,1.6,Cash
4062,Boots,,2/15/2023,4.5,Cash
4090,Dress,123,4/23/2023,4.7,Cash
4082,Shorts,70,6/5/2023,2.3,Credit Card
4012,Boots,35,12/5/2022,4.6,Credit Card
4108,Vest,104,9/4/2023,2.8,Cash
4078,Kimono,175,7/28/2023,3.4,Cash
4075,Blazer,111,12/27/2022,4.2,Cash
4028,Tank Top,41,4/5/2023,3,Credit Card
3960,Loafers,126,3/7/2023,3.4,Credit Card
4066,Hat,,1/20/2023,4.7,Credit Card
4020,Backpack,173,8/24/2023,2.8,Cash
4020,Poncho,15,3/14/2023,1,Credit Card
4040,Pajamas,,4/11/2023,,Credit Card
4068,Jumpsuit,42,11/12/2022,4.5,Cash
4105,Tank Top,62,7/28/2023,4.4,Credit Card
4013,Wallet,,4/20/2023,,Credit Card
4108,Wallet,63,12/27/2022,2,Credit Card
3995,Hoodie,69,7/13/2023,1.5,Credit Card
4103,Jumpsuit,47,12/22/2022,3.6,Credit Card
3958,Overalls,162,12/29/2022,1.1,Cash
4063,Backpack,,1/3/2023,3.9,Credit Card
3968,Pajamas,47,3/30/2023,2.6,Credit Card
3967,Sneakers,148,10/6/2022,4.1,Credit Card
4077,Handbag,54,11/25/2022,3.9,Credit Card
4086,Backpack,,7/2/2023,3.6,Cash
3965,Bowtie,43,1/3/2023,1.5,Credit Card
4065,Swimsuit,,3/31/2023,2,Cash
4092,T-shirt,70,9/6/2023,4,Credit Card
4057,Shorts,14,8/23/2023,1.7,Cash
4079,Shorts,,4/27/2023,2.4,Credit Card
3982,Hoodie,,12/27/2022,4.2,Cash
4072,Shorts,144,3/4/2023,1.4,Credit Card
4083,Kimono,,5/18/2023,1.3,Credit Card
4018,Backpack,,12/29/2022,3,Cash
3978,Wallet,102,7/11/2023,2,Credit Card
4099,Trench Coat,37,4/30/2023,2.8,Cash
3960,Gloves,66,1/6/2023,3.8,Cash
4061,Jeans,21,7/30/2023,3.4,Credit Card
4012,Slippers,178,2/7/2023,1.6,Cash
3990,Sunglasses,127,1/2/2023,1.9,Cash
4048,Sunglasses,17,8/28/2023,2.5,Cash
4032,Onesie,,10/8/2022,4.8,Credit Card
4018,Sneakers,112,11/17/2022,3.5,Credit Card
4122,Tank Top,37,12/27/2022,2.8,Cash
3980,Poncho,123,12/24/2022,4,Credit Card
3961,Skirt,,2/4/2023,1.6,Credit Card
4079,Slippers,,2/19/2023,2.5,Cash
4035,Hat,26,11/15/2022,1.1,Credit Card
3998,Pajamas,,2/26/2023,2.2,Cash
4074,Onesie,159,7/20/2023,2,Credit Card
4103,Backpack,93,7/22/2023,4,Credit Card
4106,Tank Top,162,12/30/2022,2.6,Cash
3963,Belt,126,8/2/2023,1.7,Credit Card
4073,Blazer,120,10/7/2022,1.6,Cash
4075,Sunglasses,,10/8/2022,2.3,Credit Card
3992,Blouse,177,8/8/2023,4.5,Cash
4060,Skirt,151,9/26/2023,1.7,Cash
4004,Leggings,65,9/2/2023,1.7,Cash
4051,Jacket,68,5/3/2023,1.1,Credit Card
4117,Romper,126,4/21/2023,2.4,Credit Card
4075,Polo Shirt,196,12/28/2022,1.9,Credit Card
4119,Hat,,9/22/2023,4.1,Credit Card
3957,Vest,180,5/17/2023,3.6,Cash
4117,Tank Top,49,10/22/2022,2.8,Credit Card
3975,Jeans,131,12/9/2022,4.6,Credit Card
4055,Vest,,4/29/2023,4.4,Credit Card
4042,Sun Hat,33,4/24/2023,3.1,Credit Card
4092,Polo Shirt,200,10/2/2022,1.8,Credit Card
3965,Flannel Shirt,43,2/13/2023,2.6,Cash
4032,Kimono,160,3/26/2023,,Credit Card
4066,Jacket,153,10/28/2022,1.3,Credit Card
4026,Flannel Shirt,41,7/26/2023,3.1,Credit Card
4113,Slippers,180,4/4/2023,4.5,Credit Card
4095,Polo Shirt,118,5/10/2023,1.2,Credit Card
4104,Romper,194,1/9/2023,2,Cash
4010,Backpack,,1/4/2023,4,Credit Card
3977,Shorts,89,11/5/2022,3.6,Cash
4115,Tunic,157,6/3/2023,3.8,Cash
4042,Tunic,49,2/24/2023,1.2,Cash
3971,Scarf,67,8/29/2023,3.2,Cash
4088,Wallet,99,10/22/2022,,Credit Card
4050,Shorts,104,10/11/2022,4.3,Credit Card
3970,Hat,,1/28/2023,,Credit Card
3985,Loafers,67,8/12/2023,3.1,Credit Card
4055,Tank Top,153,11/9/2022,,Cash
4050,Hat,169,10/27/2022,3.3,Cash
4076,T-shirt,174,11/14/2022,2.9,Credit Card
4115,Sun Hat,165,7/23/2023,4.1,Credit Card
3967,Bowtie,187,1/22/2023,3.5,Credit Card
4050,Leggings,56,2/4/2023,1.5,Credit Card
4050,Shorts,89,4/9/2023,,Credit Card
4001,Dress,99,1/12/2023,3.2,Credit Card
4122,Blouse,,7/4/2023,2.9,Credit Card
4100,Sunglasses,154,8/15/2023,3.3,Credit Card
3974,Scarf,27,12/31/2022,1.4,Cash
4100,Backpack,,12/9/2022,4.1,Credit Card
4009,Coat,17,12/23/2022,4.2,Credit Card
3992,Hoodie,,3/3/2023,2.8,Credit Card
4042,Sun Hat,106,5/27/2023,,Credit Card
4018,Sandals,97,11/18/2022,3.4,Cash
4095,Tunic,,11/15/2022,1.7,Cash
3986,Dress,93,8/1/2023,3.1,Cash
4079,Hoodie,155,1/23/2023,2.2,Credit Card
4105,Shorts,23,4/15/2023,2,Credit Card
4010,Trench Coat,,10/4/2022,3.2,Credit Card
4014,Blazer,22,9/22/2023,2.8,Cash
4039,Swimsuit,79,10/25/2022,4.8,Credit Card
4047,Polo Shirt,118,5/4/2023,2.3,Credit Card
4025,Coat,123,10/12/2022,2.9,Credit Card
4085,Belt,65,6/29/2023,1.3,Credit Card
4065,Wallet,39,12/14/2022,2.2,Cash
4027,T-shirt,38,5/26/2023,2.8,Cash
3970,Boots,183,6/7/2023,3.2,Credit Card
3973,Blazer,144,9/4/2023,4.1,Cash
4052,Dress,21,10/21/2022,1.9,Cash
4045,Flannel Shirt,163,3/15/2023,2.3,Cash
4072,Cardigan,,4/24/2023,1.4,Credit Card
4081,Wallet,64,2/22/2023,3.4,Credit Card
4085,Polo Shirt,75,4/24/2023,1.6,Credit Card
4091,Bowtie,40,11/27/2022,4.1,Cash
3988,Blouse,,9/17/2023,4.4,Credit Card
4077,Sunglasses,54,5/4/2023,1.6,Cash
4093,Kimono,,10/30/2022,4.9,Cash
4093,Tank Top,68,6/1/2023,4.2,Cash
4031,Leggings,181,5/13/2023,2.1,Cash
4072,Flannel Shirt,28,12/7/2022,2.9,Cash
4115,Raincoat,199,4/20/2023,2.2,Credit Card
4051,Loafers,,2/23/2023,2.3,Credit Card
3973,Polo Shirt,,1/21/2023,4,Credit Card
4005,Trench Coat,90,9/29/2023,2.7,Credit Card
4074,Scarf,156,6/28/2023,2.7,Credit Card
3979,Tank Top,173,4/1/2023,2.6,Credit Card
3977,Skirt,39,10/7/2022,2.4,Credit Card
4057,Wallet,93,10/9/2022,4.9,Cash
4002,Dress,,7/22/2023,1.1,Credit Card
4030,Boots,127,3/17/2023,1.8,Cash
3976,Dress,102,1/26/2023,2.2,Cash
3984,Socks,,5/27/2023,2.3,Cash
3999,Pants,72,12/29/2022,2.3,Credit Card
4027,Blazer,112,1/12/2023,1.8,Credit Card
3985,Scarf,111,2/17/2023,3,Credit Card
3994,Blouse,200,5/6/2023,1.4,Credit Card
4084,Loafers,95,11/17/2022,2.3,Credit Card
3995,Sun Hat,29,5/17/2023,3.9,Cash
4009,Scarf,39,5/7/2023,4.9,Credit Card
4090,Slippers,59,9/4/2023,,Cash
4117,Raincoat,99,12/16/2022,3.8,Credit Card
3962,Sneakers,175,1/24/2023,2.9,Cash
4032,Blouse,70,9/11/2023,3.4,Cash
4063,Camisole,,11/27/2022,1.4,Credit Card
4095,Flip-Flops,54,1/15/2023,2.1,Credit Card
3990,Belt,177,1/11/2023,4.7,Credit Card
4078,Jacket,,4/30/2023,1.5,Credit Card
4045,Sun Hat,170,11/29/2022,2.3,Credit Card
4064,Sandals,154,10/8/2022,2.7,Cash
4070,Sandals,124,8/27/2023,1.6,Cash
4122,Pajamas,154,8/14/2023,1.8,Credit Card
3962,Backpack,169,2/11/2023,,Credit Card
4031,Coat,170,2/23/2023,3.3,Cash
4005,Vest,122,10/1/2023,2,Cash
3973,Overalls,,11/18/2022,2.2,Cash
3962,Hoodie,87,5/12/2023,,Cash
4016,Sandals,161,3/4/2023,1.3,Cash
4090,Umbrella,,12/11/2022,3.8,Cash
4122,Belt,89,1/12/2023,4.4,Credit Card
4042,Tank Top,19,11/21/2022,2.8,Cash
4062,Pants,,4/19/2023,1.7,Credit Card
4105,Polo Shirt,29,3/29/2023,2.8,Cash
4044,Scarf,33,2/20/2023,3.7,Credit Card
4122,Jacket,139,2/26/2023,2,Credit Card
4040,Handbag,158,11/30/2022,1.1,Cash
4081,Camisole,199,1/10/2023,2.6,Cash
4108,Sneakers,125,5/25/2023,2.9,Cash
4092,Handbag,156,1/1/2023,,Credit Card
4097,Tank Top,92,5/27/2023,4.7,Cash
4070,Backpack,138,5/30/2023,1.1,Cash
4074,Socks,,9/4/2023,1.1,Cash
4034,Romper,,4/18/2023,4.2,Cash
4102,Swimsuit,,6/26/2023,3,Credit Card
3990,Sunglasses,97,4/5/2023,3.5,Cash
4035,Wallet,31,6/3/2023,3.3,Cash
4000,Backpack,54,5/5/2023,4.1,Cash
4023,Trench Coat,,10/18/2022,4.2,Credit Card
4015,Loafers,122,5/6/2023,1.4,Cash
4080,Coat,166,9/21/2023,3.4,Credit Card
4052,Tie,,1/16/2023,4,Credit Card
4030,Pants,82,2/7/2023,2.7,Cash
3969,Leggings,96,8/7/2023,2.8,Cash
3994,Belt,23,2/28/2023,4,Credit Card
4047,Pajamas,175,1/2/2023,1.3,Cash
4029,Jeans,94,8/17/2023,2.4,Cash
4073,Loafers,,10/25/2022,3.8,Credit Card
3999,Boots,82,2/21/2023,2.7,Cash
4115,Jacket,178,5/9/2023,,Credit Card
3998,Sneakers,164,11/6/2022,1,Credit Card
4094,Shorts,95,6/1/2023,1.1,Credit Card
4030,Polo Shirt,,3/18/2023,2.7,Cash
4003,Shorts,99,3/25/2023,1.9,Credit Card
4001,Umbrella,177,11/22/2022,2.3,Cash
3996,Sun Hat,110,6/20/2023,3.7,Credit Card
3998,Tie,,7/10/2023,3.3,Credit Card
4017,Jacket,31,5/15/2023,4.5,Cash
3986,Trousers,106,10/12/2022,1.6,Credit Card
3967,Handbag,94,11/15/2022,1.8,Cash
4038,Hoodie,181,6/12/2023,1.1,Credit Card
4104,Swimsuit,199,8/15/2023,4.4,Cash
3989,Trousers,144,8/13/2023,3.2,Credit Card
4069,Jumpsuit,,7/18/2023,2.3,Cash
4023,Sneakers,140,1/6/2023,1.9,Cash
4051,Pants,102,12/29/2022,2.2,Cash
4004,Gloves,64,3/4/2023,2.1,Credit Card
4009,Sneakers,134,9/24/2023,1.9,Credit Card
4100,T-shirt,,1/3/2023,1.5,Credit Card
3965,Skirt,49,10/23/2022,2.8,Cash
4038,Pajamas,,12/27/2022,2.5,Credit Card
4045,Gloves,35,2/25/2023,4,Cash
3994,Pajamas,148,7/15/2023,2.5,Credit Card
4052,Skirt,144,1/22/2023,2.6,Credit Card
4071,Shorts,,5/17/2023,2.5,Cash
4095,Hat,168,3/8/2023,1.4,Credit Card
3998,Flannel Shirt,,2/15/2023,4.7,Cash
4093,Camisole,51,2/15/2023,1.5,Cash
4034,Blazer,,11/10/2022,1.5,Credit Card
3988,Slippers,169,6/13/2023,3.4,Credit Card
3963,Kimono,52,12/27/2022,2.3,Cash
4060,Skirt,21,1/22/2023,4.9,Credit Card
4084,Flannel Shirt,183,2/16/2023,2.4,Credit Card
3994,Raincoat,123,3/27/2023,1.4,Cash
4074,Tank Top,124,5/9/2023,1,Cash
4038,Sunglasses,71,3/22/2023,2.6,Credit Card
3996,Cardigan,130,1/10/2023,2.4,Cash
3958,Sun Hat,59,6/15/2023,4.3,Credit Card
4096,Sneakers,156,4/19/2023,4.4,Cash
4086,Loafers,128,7/22/2023,5,Credit Card
4041,Skirt,107,2/9/2023,,Credit Card
4122,Sweater,117,5/19/2023,2.6,Credit Card
4032,Coat,61,7/20/2023,4.8,Cash
4078,Leggings,45,10/7/2022,3.6,Credit Card
4031,Tunic,23,12/25/2022,1.6,Credit Card
4103,Pajamas,105,4/3/2023,3.3,Credit Card
3994,Hat,36,3/1/2023,1.6,Credit Card
4101,Raincoat,142,7/3/2023,4,Credit Card
4070,Poncho,82,4/9/2023,,Cash
4043,Umbrella,,1/25/2023,4.5,Cash
3985,Polo Shirt,,4/13/2023,2.5,Cash
4079,Sun Hat,141,12/11/2022,1.6,Credit Card
3967,Loafers,,5/4/2023,4.7,Cash
3992,Vest,66,7/15/2023,4,Cash
4098,Onesie,99,7/19/2023,1.7,Cash
3986,Slippers,116,10/23/2022,1.4,Cash
4035,Blouse,,2/22/2023,3,Cash
3963,Sandals,70,9/19/2023,3.5,Cash
4059,T-shirt,30,5/29/2023,2.1,Cash
4115,Umbrella,17,12/29/2022,4.1,Cash
4013,Trench Coat,35,1/11/2023,4.6,Cash
4071,Romper,176,6/23/2023,,Cash
4048,Pants,47,5/12/2023,4.7,Cash
3980,Wallet,,9/28/2023,,Cash
4040,Blouse,130,2/15/2023,3.4,Credit Card
3971,Pants,45,11/3/2022,1.6,Cash
4112,Pajamas,130,9/1/2023,,Credit Card
4121,Sunglasses,11,10/8/2022,1.4,Cash
4006,Poncho,14,10/3/2022,1.4,Cash
4106,Sneakers,48,8/2/2023,4.9,Cash
4091,Sweater,196,3/24/2023,3.1,Cash
4013,Camisole,118,1/26/2023,3.4,Cash
4028,Handbag,,6/15/2023,2.2,Cash
4007,Swimsuit,87,3/23/2023,4.6,Cash
3962,Romper,,8/18/2023,3.6,Credit Card
3978,Jumpsuit,173,3/11/2023,3.5,Cash
4094,Boots,127,6/5/2023,2.9,Credit Card
4071,Umbrella,,2/16/2023,4.4,Cash
3979,Loafers,137,12/30/2022,1.9,Credit Card
4088,Tie,14,11/17/2022,4.8,Credit Card
4057,Romper,157,4/20/2023,1.3,Credit Card
4006,Overalls,46,2/21/2023,,Cash
4082,Hat,10,1/30/2023,4.5,Cash
4038,Bowtie,71,3/15/2023,1.9,Cash
4111,Raincoat,57,7/31/2023,3.6,Credit Card
4111,Overalls,31,8/6/2023,4.9,Credit Card
4087,Trench Coat,102,10/10/2022,3.1,Cash
3971,Cardigan,,10/18/2022,4.5,Cash
4049,Sneakers,139,7/26/2023,1.5,Credit Card
4058,Belt,139,1/22/2023,3.6,Cash
3994,Flannel Shirt,109,6/3/2023,4.7,Credit Card
4066,Romper,21,7/2/2023,,Cash
4051,Gloves,105,11/10/2022,2.5,Credit Card
4055,Blazer,14,2/13/2023,,Cash
4052,Handbag,27,9/11/2023,1.7,Cash
3960,Hoodie,197,5/8/2023,1.1,Cash
4029,Blazer,36,10/27/2022,1.6,Cash
4045,Tie,198,3/7/2023,3.3,Cash
4046,Jumpsuit,44,6/9/2023,2.4,Cash
4035,Leggings,,8/29/2023,4.3,Credit Card
4071,Hoodie,174,8/23/2023,2.8,Credit Card
4100,Handbag,,4/30/2023,3.5,Credit Card
3979,Hoodie,128,11/19/2022,1.5,Credit Card
4012,Jacket,132,3/1/2023,4.1,Cash
4070,Camisole,44,1/23/2023,2.3,Cash
4063,Boots,,5/23/2023,2,Credit Card
4070,Hoodie,127,6/17/2023,2.9,Credit Card
4030,Coat,,6/26/2023,3.7,Cash
3998,Sunglasses,61,2/13/2023,2.4,Credit Card
4065,Sweater,90,2/20/2023,1.3,Cash
4063,Hoodie,141,1/18/2023,3.6,Credit Card
3992,Poncho,149,5/24/2023,1.5,Cash
4107,Cardigan,19,10/28/2022,2.8,Credit Card
4110,Sun Hat,58,4/22/2023,3.2,Cash
3979,Kimono,22,4/12/2023,4.5,Credit Card
3993,T-shirt,94,11/13/2022,2.7,Cash
4010,Belt,104,7/6/2023,1.3,Credit Card
4034,Umbrella,112,5/21/2023,3,Credit Card
4078,Trench Coat,108,8/31/2023,4.8,Credit Card
4091,Camisole,57,3/30/2023,1.8,Cash
4042,Blouse,137,5/2/2023,1.9,Credit Card
3973,Onesie,142,2/10/2023,,Cash
4108,Kimono,31,5/2/2023,2.4,Cash
4053,Trench Coat,30,5/29/2023,1.6,Cash
3979,Umbrella,56,12/8/2022,3.1,Credit Card
3958,Umbrella,92,9/14/2023,2.5,Credit Card
4061,Polo Shirt,,4/18/2023,4.8,Cash
4120,Tank Top,85,1/29/2023,2.5,Cash
4026,Shorts,164,4/26/2023,1.7,Credit Card
4063,Vest,52,7/12/2023,3.5,Cash
4001,T-shirt,99,11/5/2022,4,Credit Card
4099,Flip-Flops,196,4/8/2023,4.8,Credit Card
4075,Socks,100,9/4/2023,4.4,Credit Card
4102,Poncho,121,3/3/2023,4.8,Credit Card
3992,T-shirt,24,9/22/2023,2.2,Credit Card
4008,Romper,,11/15/2022,4.9,Cash
4004,Belt,103,6/24/2023,2.9,Cash
4054,Tank Top,183,4/10/2023,4.8,Credit Card
4031,Polo Shirt,,6/23/2023,,Credit Card
4098,Poncho,,8/9/2023,3.2,Credit Card
4082,Raincoat,183,7/21/2023,4.7,Credit Card
3967,Boots,18,10/19/2022,4.8,Cash
4034,Poncho,,11/1/2022,,Cash
4106,Wallet,175,12/17/2022,1.6,Credit Card
4034,Flannel Shirt,108,5/21/2023,4.1,Cash
4083,Umbrella,18,6/2/2023,4.8,Cash
4100,Loafers,183,9/23/2023,4.1,Credit Card
4075,Dress,104,12/26/2022,2.6,Credit Card
4014,Loafers,29,7/24/2023,4.3,Cash
3963,Bowtie,145,11/27/2022,,Cash
3957,Coat,90,10/7/2022,2.1,Credit Card
3996,Umbrella,73,6/23/2023,1.5,Cash
4024,Tunic,16,3/8/2023,4.8,Cash
4033,Flannel Shirt,137,3/22/2023,2.8,Cash
4120,Gloves,153,10/22/2022,4,Cash
4119,Hat,,9/24/2023,,Cash
4077,Jacket,190,5/22/2023,2.2,Credit Card
3988,Swimsuit,166,8/30/2023,3.5,Credit Card
4030,Blouse,135,7/16/2023,3.6,Cash
4063,Trench Coat,44,4/17/2023,1.5,Credit Card
4002,Raincoat,125,10/12/2022,2.8,Credit Card
4082,Sweater,,2/27/2023,,Credit Card
4122,Belt,32,1/30/2023,4.6,Cash
4019,Kimono,91,4/6/2023,2.1,Cash
3964,Pajamas,191,4/30/2023,2.5,Credit Card
3987,Coat,,5/9/2023,1.5,Credit Card
4027,Swimsuit,86,10/19/2022,3.3,Cash
4083,Shorts,192,3/23/2023,3.8,Cash
3974,Trousers,189,10/20/2022,4,Cash
4110,Umbrella,102,1/26/2023,1.4,Credit Card
4049,Boots,41,9/28/2023,3.4,Cash
4105,Polo Shirt,45,2/5/2023,2.5,Cash
4080,Jumpsuit,136,5/17/2023,3.7,Cash
4101,Shorts,,2/15/2023,4.9,Cash
4068,Cardigan,104,5/7/2023,3.6,Credit Card
4023,Blazer,151,8/1/2023,2.1,Credit Card
4117,Onesie,,6/19/2023,2.1,Cash
4078,Cardigan,26,2/4/2023,3,Credit Card
3987,Sandals,193,1/18/2023,4.3,Credit Card
4052,Scarf,144,10/15/2022,1.3,Cash
4088,T-shirt,114,4/22/2023,4.2,Credit Card
4104,Poncho,28,6/6/2023,3,Credit Card
3961,Handbag,,8/28/2023,3.7,Cash
4023,Sunglasses,28,5/15/2023,4.1,Credit Card
3998,Vest,184,9/7/2023,3.2,Cash
4105,Scarf,42,1/18/2023,2.5,Credit Card
3971,Blazer,151,10/13/2022,4.7,Credit Card
3994,Backpack,56,4/27/2023,3.4,Cash
4038,Trench Coat,43,5/31/2023,4.2,Cash
4075,Dress,24,9/25/2023,3.3,Credit Card
3991,Overalls,142,12/2/2022,4.1,Credit Card
4048,Flip-Flops,,7/9/2023,3.7,Credit Card
3998,Kimono,,12/10/2022,2.7,Credit Card
3970,Sweater,191,1/3/2023,4,Cash
4026,Raincoat,142,1/3/2023,4.2,Credit Card
4049,T-shirt,30,5/5/2023,3.3,Credit Card
4064,Flip-Flops,172,4/30/2023,4.8,Credit Card
4119,Overalls,80,6/2/2023,3.5,Cash
4048,Trousers,,7/23/2023,3.7,Credit Card
3969,Blazer,146,8/26/2023,,Cash
4031,Raincoat,,2/22/2023,1.1,Cash
4031,Skirt,161,11/12/2022,1.4,Credit Card
4092,T-shirt,49,8/12/2023,4.2,Credit Card
4120,Raincoat,,10/10/2022,4.4,Cash
3976,Camisole,164,6/21/2023,4.3,Credit Card
4088,Hat,154,5/21/2023,4.9,Cash
4006,Vest,,6/19/2023,2.8,Credit Card
4117,Raincoat,30,8/29/2023,,Credit Card
4003,T-shirt,,6/18/2023,5,Credit Card
3981,Skirt,157,5/10/2023,4.2,Cash
4110,Belt,63,3/19/2023,4.1,Credit Card
3999,Kimono,116,1/21/2023,2.3,Cash
4096,Socks,17,6/16/2023,2.4,Credit Card
4039,Hoodie,170,3/19/2023,4.4,Credit Card
4037,Flannel Shirt,174,9/13/2023,2.3,Credit Card
4034,Trench Coat,133,8/4/2023,4,Credit Card
4026,Pants,185,10/25/2022,1.9,Credit Card
4049,Tie,126,4/18/2023,1.4,Cash
3981,Shorts,,5/31/2023,3.6,Cash
4093,Kimono,,1/15/2023,3,Cash
4105,T-shirt,133,7/22/2023,2.5,Credit Card
4047,Pants,97,5/2/2023,3.8,Cash
